url_length,hostname_length,path_length,query_length,digit_count,letter_count,special_character_count,dot_count,slash_count,hyphen_count,underscore_count,question_count,equal_count,ampersand_count,percent_count,subdomain_count,has_https,has_http,has_at_symbol,has_ip_address,has_query,has_fragment,has_percent_encoding,has_suspicious_double_slash,url_entropy,label
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.886842188131012,1
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.94075983254009,1
36,27,1,0,0,28,8,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9857808213564594,0
30,22,0,0,0,25,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.031401845392171,1
32,24,0,0,0,27,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7889097655573916,1
30,22,0,0,0,23,7,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.964735178725505,1
22,15,0,0,0,17,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.788754913993502,0
19,11,0,0,0,14,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5368867237421666,1
25,17,0,0,0,19,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.9434651896016457,1
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.546439344671015,1
23,16,0,0,0,18,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7950885863977324,0
32,24,0,0,0,27,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9375,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.882045108136863,1
37,26,3,0,0,30,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.15487093296263,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7040386490267627,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5739348962840563,1
73,11,55,0,5,55,13,2,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.448280943166202,0
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.753269689515107,1
32,25,0,0,0,27,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.9681390622295662,0
28,20,0,0,0,22,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.110577243331642,1
21,13,0,0,0,16,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.653756708287001,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.886842188131012,1
34,26,0,0,0,28,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.101881223476019,1
44,35,1,0,1,36,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9928560501604613,0
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.882045108136863,1
34,25,1,0,6,21,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.314972767530033,0
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7887549139935026,1
103,96,0,0,0,96,7,4,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4.349630901942959,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.1313003425053605,1
67,7,52,0,9,52,6,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.8215507130659185,0
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.795088586397733,1
26,18,0,0,0,20,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.613337314045307,1
21,13,0,0,0,15,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.653756708287001,1
28,20,0,0,0,21,7,3,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.940759832540089,1
34,26,0,0,0,29,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.219528282299548,1
28,20,0,0,0,22,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.9407598325400905,1
47,40,0,0,1,36,10,4,2,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4.2563005536211715,0
36,27,1,0,0,29,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.120635070586275,0
29,22,0,0,0,23,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.952302977662386,0
38,30,0,0,0,33,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.083067973799101,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6368421881310122,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.056020968057881,1
21,13,0,0,0,16,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6537567082870006,1
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7264741182543752,1
27,18,1,0,1,20,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.032303242743954,0
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8553885422075345,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.629219686524096,1
20,13,0,0,0,15,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7841837197791888,0
16,9,0,0,0,11,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.202819531114783,0
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6841837197791887,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6572682296173897,1
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0836169753972325,1
54,26,20,0,0,42,12,4,4,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,4.408053132659756,0
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.810081020521731,1
20,12,0,0,1,14,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6841837197791887,1
83,74,1,0,9,67,7,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.791627648183527,0
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.563074189428569,1
32,24,0,0,0,27,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.890319531114783,1
45,38,0,0,1,34,10,4,2,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4.2356458738189895,0
35,27,0,0,0,30,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.079143374026009,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9312089489103226,1
31,23,0,0,0,25,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.953565664946427,1
88,7,73,0,2,78,8,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.646963301322424,0
23,16,0,0,0,18,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.555533151426996,0
23,15,0,0,3,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.708132064658602,1
16,9,0,0,0,11,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.202819531114783,0
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.572623663895164,0
28,20,0,0,0,22,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.0836169753972325,1
23,15,0,0,0,17,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.7081320646586016,1
28,20,0,0,0,22,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.093069207771889,1
22,14,0,0,1,16,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9705730958116834,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.91211389097223,1
34,26,0,0,0,29,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.1162996057016965,1
23,9,6,0,2,16,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0559581516151235,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.885828069136431,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.569773835029478,1
23,16,0,0,0,18,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.8820451081368628,0
26,17,1,0,0,20,6,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.796217602590055,0
35,27,1,0,7,21,7,3,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4.085588016574085,0
30,22,0,0,0,24,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.12323142879762,1
30,23,0,0,0,24,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.9647351787255047,0
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6638709784692725,1
34,26,0,0,0,29,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9986525468781666,1
82,19,55,0,11,58,13,3,4,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.534381810881896,0
51,37,7,0,0,40,11,5,3,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3.9222610093012733,0
42,33,1,0,4,29,9,2,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.236857303422075,0
26,19,0,0,0,21,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.59448250651942,0
38,29,1,0,6,25,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.251235329734975,0
44,35,1,0,10,25,9,2,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.555467129755085,0
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.004364184708142,1
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.142295219190901,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7720552088742005,1
36,27,1,0,0,30,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.107017709595356,0
23,4,11,0,0,18,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7622673906514947,0
33,25,0,0,0,28,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.797083226669661,1
35,26,1,0,2,26,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.207435516759525,0
36,28,0,0,0,31,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.030493056757482,1
57,12,33,0,13,33,11,4,5,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,4.425191225436187,0
20,13,0,0,1,13,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.1659573209491745,0
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8441065448145375,1
36,27,1,0,6,22,8,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.363826390090814,0
30,23,0,0,0,25,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.8532359131272917,0
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6820058147602137,1
32,24,0,0,0,27,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9139097655573916,1
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7834651896016465,1
18,10,0,0,0,13,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.239097917988786,1
82,11,63,0,9,63,10,2,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.816640920976123,0
85,23,54,0,5,59,21,6,12,0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,4.465668913701921,0
36,27,1,0,0,30,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.062305474194333,0
25,18,0,0,0,20,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.6732696895151076,0
31,23,0,0,0,24,7,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3.824533406881911,1
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8438561897747237,1
26,19,0,0,0,21,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.921029621737614,0
43,25,10,0,0,37,6,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.025361709178203,0
46,39,0,0,0,38,8,4,2,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4.021527522800473,0
27,19,0,0,0,23,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.134336113194452,0
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7841837197791888,1
30,22,0,0,0,25,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7810760119146067,1
26,17,1,0,2,17,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9500637564362093,0
23,15,0,0,0,17,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7950885863977324,1
30,22,0,0,0,25,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.894739663055176,1
23,16,0,0,0,18,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7409532604048397,0
25,18,0,0,0,19,6,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.9434651896016457,0
37,30,0,0,0,30,7,4,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3.94580775746237,0
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.958229168669879,1
29,22,0,0,0,24,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.866433150225384,0
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5530900835303276,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.636842188131012,1
99,74,1,0,8,81,10,4,3,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,4.888005015272049,0
477,14,21,434,97,321,59,13,5,3,2,1,10,9,15,2,0,1,0,1,1,0,1,0,5.24743214630624,0
27,20,0,0,1,20,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4.004344446367528,0
34,25,1,0,6,21,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.373796296941798,0
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.866433150225384,1
36,28,0,0,0,30,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.096891932467571,1
45,36,1,0,0,37,8,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0388735855462485,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0022680844408445,1
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9232517969803378,1
27,18,1,0,2,19,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8841550945958043,0
59,33,18,0,0,50,9,4,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.1912794910258935,0
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8868421881310122,1
23,15,0,0,0,17,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.3816201079487347,1
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.703465189601646,1
42,34,0,0,0,37,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.157214970851922,1
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9701755214643453,1
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.756795811071915,1
21,13,0,0,0,16,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.689703732199547,1
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.026986833359286,1
44,37,0,0,2,31,11,5,2,3,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4.088097608918266,0
100,38,16,37,29,59,12,5,4,0,0,1,1,0,0,2,1,0,0,0,1,0,0,0,4.749373261890308,0
52,43,1,0,0,45,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.022393930329912,0
27,19,0,0,0,21,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.9121138909722304,1
22,14,0,0,0,16,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.538310595615006,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.810081020521731,1
48,41,0,0,1,37,10,4,2,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4.297995052579129,0
28,19,1,0,0,23,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.824862957617356,0
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.018081793978685,1
26,18,1,0,0,21,5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.661226256269789,0
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.703465189601647,1
22,14,0,0,2,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7544418457133446,1
108,42,58,0,9,84,15,4,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.5930900545949065,0
29,22,0,0,0,24,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.8573068568981284,0
35,28,0,0,0,29,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4.12872444526914,0
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.023465189601646,1
29,22,0,0,0,23,6,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.1852301329094015,0
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9500637564362093,1
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.978333581185264,1
32,24,0,0,0,27,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.116729296672174,1
26,18,0,0,0,20,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8441065448145375,1
19,12,0,0,0,14,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.5766176449086653,0
28,21,0,0,0,23,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.066108939837481,0
115,74,10,22,7,96,12,5,3,0,0,1,1,0,0,2,1,0,1,0,1,0,0,0,4.890868968867392,0
50,31,12,0,0,39,11,6,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,4.065979129983102,0
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.90231157591703,1
47,24,16,0,0,40,7,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.110454745700462,0
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6841837197791887,1
50,14,29,0,7,34,9,3,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.425979129983102,0
25,18,0,0,4,16,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.133660689688184,0
27,20,0,0,0,21,6,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.004344446367528,0
27,19,0,0,0,21,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.004344446367528,1
38,12,18,0,3,28,7,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0907125542057665,0
32,23,1,0,0,25,7,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.093139062229566,0
147,70,1,68,14,117,16,5,3,4,1,1,1,0,0,4,0,1,0,0,1,0,0,0,5.027600426865909,0
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6732696895151076,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.795088586397733,1
32,24,0,0,0,25,7,4,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3.8042292966721747,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.879664004902593,1
31,22,1,0,1,23,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0667842134731025,0
66,21,37,0,25,32,9,1,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.653872338891526,0
87,19,60,0,23,50,14,3,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.816804135648674,0
43,34,1,0,1,34,8,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.257319115016275,0
25,18,0,0,0,20,5,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.053660689688185,0
29,21,0,0,0,24,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.021268494903765,1
34,27,0,0,2,25,7,4,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3.8443845322359156,0
18,10,0,0,0,13,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.239097917988786,1
33,25,0,0,0,27,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.150158513166729,1
24,17,0,0,0,19,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.886842188131012,0
37,29,0,0,0,32,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.175273297885967,1
67,7,52,0,9,52,6,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.683563959366866,0
30,14,9,0,7,17,6,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.256564762130954,0
28,21,0,0,0,22,6,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.770942421748537,0
24,16,0,0,0,19,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.438721875540867,1
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.884155094595805,1
35,26,1,0,1,27,7,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.093149802473811,0
34,26,0,0,0,28,6,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.124083797069061,1
83,74,1,0,9,67,7,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.778923022731805,0
26,19,0,0,0,21,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.825251737288651,0
33,25,0,0,0,28,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.0060710131011685,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.849223912390625,1
112,19,85,0,10,91,11,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4.957065776182202,0
25,18,0,0,0,20,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.4594705707972513,0
28,21,0,0,0,22,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.8423709931771084,0
32,24,0,0,0,26,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.093139062229566,1
104,16,46,33,14,72,18,2,6,2,2,1,2,1,0,1,1,0,0,0,1,0,0,0,5.043518805114155,0
34,25,1,0,2,26,6,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.054538856580818,0
31,22,1,0,6,18,7,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.079376456233205,0
26,12,7,0,0,21,5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.921029621737614,0
36,28,0,0,0,31,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.884795487373134,1
87,78,1,0,0,80,7,3,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,4.146829996651036,0
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.567040216926579,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.849223912390625,1
22,15,0,0,0,17,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.7544418457133446,0
26,18,0,0,0,21,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6133373140453067,1
27,20,0,0,0,22,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.736006946447657,0
28,20,0,0,0,22,6,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3.743982153814128,1
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.863465189601646,1
28,20,1,0,0,23,5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.851823225551766,0
22,15,0,0,3,13,6,3,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3.7544418457133446,0
27,19,0,0,0,22,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.930270372293455,1
23,15,0,0,0,18,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.8279097821439705,1
63,17,13,24,2,51,10,3,4,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,4.39975487611493,0
20,12,0,0,0,15,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.5219280948873624,1
31,23,0,0,0,26,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.018081793978685,1
96,25,1,61,5,79,12,1,3,2,3,1,1,0,0,0,1,0,0,0,1,0,0,0,4.727733923577004,0
25,17,0,0,0,20,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9434651896016457,1
32,24,0,0,0,27,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4.1875,1
22,14,0,0,0,17,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.7887549139935026,1
28,20,0,0,0,23,5,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.9946803684089085,1
